frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
217,8.64,0.88,0.229,0.404,0.241,-0.194,0.049,0.20198308241328128,21.800917411888953,18.951780918953325
218,8.68,0.93,0.225,0.392,0.287,-0.198,0.059,0.26847652872641714,20.00099997500125,19.70913493789104
219,8.72,0.93,0.185,0.392,0.211,-0.201,0.043,0.16737107760760767,20.31206537996574,19.450449866262712
220,8.76,0.93,0.196,0.374,0.244,-0.198,0.045,0.25210885333004435,21.02379604162864,17.910053042914285
221,8.8,0.98,0.207,0.397,0.262,-0.198,0.047,0.21806564089986444,20.606067067735193,18.721645226849102
222,8.84,0.93,0.209,0.396,0.25,-0.193,0.046,0.20250074379024274,19.90401969452411,18.92141643746575
223,8.88,0.98,0.213,0.415,0.273,-0.203,0.046,0.20058235138248343,20.408821622033916,18.527007313648905
224,8.92,0.93,0.211,0.42,0.264,-0.199,0.048,0.19467033237290446,20.012246250733575,19.337269714207398
225,8.96,0.98,0.209,0.428,0.287,-0.203,0.062,0.23019835147191964,19.204166214652417,18.92141643746575
226,9.0,0.98,0.211,0.412,0.277,-0.196,0.057,0.1975660248362281,19.400257730246757,17.31415605797749
227,9.04,0.93,0.194,0.39,0.278,-0.194,0.06,0.23835435078540604,19.501025614054253,18.122361876974004
228,9.08,0.93,0.185,0.441,0.278,-0.208,0.063,0.2025150720436663,19.216659439142948,18.339302058693466
229,9.12,0.93,0.208,0.425,0.305,-0.201,0.058,0.22971243211694337,16.200308639035292,17.5231275747225
230,9.16,0.98,0.194,0.398,0.26,-0.203,0.053,0.1703804159924279,18.00444389588304,18.509727172489605
231,9.2,0.88,0.198,0.392,0.251,-0.191,0.054,0.18660040066824457,20.608736011701467,18.339302058693576
232,9.24,0.93,0.181,0.406,0.244,-0.211,0.063,0.19455341552870442,20.408821622033916,18.41738309315412
233,9.28,0.93,0.195,0.409,0.257,-0.196,0.059,0.20590087308421395,18.80239346466302,19.026297590440446
234,9.32,0.88,0.192,0.41,0.256,-0.193,0.06,0.2045087706235787,20.70603776679636,18.532673849177836
235,9.36,0.93,0.212,0.389,0.272,-0.2,0.057,0.27840109177471095,19.100000000000023,18.009997223764362
236,9.4,0.93,0.2,0.424,0.276,-0.193,0.057,0.20023843277595954,19.701015202268177,18.545619428857048
237,9.44,0.88,0.208,0.407,0.264,-0.184,0.053,0.21295186350719175,19.301036241611442,18.826576959181885
238,9.48,0.88,0.203,0.399,0.255,-0.198,0.053,0.22557812665490795,19.50230755577401,18.838258942906656
239,9.52,0.93,0.195,0.412,0.263,-0.198,0.058,0.20819096568418188,19.102355875650545,19.051509126575773
240,9.56,0.88,0.197,0.423,0.267,-0.194,0.058,0.20037758672038045,19.30414463269477,18.838258942906542
241,9.6,0.93,0.2,0.405,0.266,-0.182,0.054,0.19052012240827612,18.50027026829608,19.35071058126814
